id;district_id;name;zip_code
3101011001;310101;PULAU PANGGANG;NULL
3101011002;310101;PULAU KELAPA;NULL
3101011003;310101;PULAU HARAPAN;NULL
3101021001;310102;PULAU UNTUNG JAWA;NULL
3101021002;310102;PULAU TIDUNG;NULL
3101021003;310102;PULAU PARI;NULL
3171011001;317101;GAMBIR;NULL
3171011002;317101;CIDENG;NULL
3171011003;317101;PETOJO UTARA;NULL
3171011004;317101;PETOJO SELATAN;NULL
3171011005;317101;KEBON KELAPA;NULL
3171011006;317101;DURI PULO;NULL
3171021001;317102;PASAR BARU;NULL
3171021002;317102;KARANG ANYAR;NULL
3171021003;317102;KARTINI;NULL
3171021004;317102;GUNUNG SAHARI UTARA;NULL
3171021005;317102;MANGGA DUA SELATAN;NULL
3171031001;317103;KEMAYORAN;NULL
3171031002;317103;KEBON KOSONG;NULL
3171031003;317103;HARAPAN MULIA;NULL
3171031004;317103;SERDANG;NULL
3171031005;317103;GUNUNG SAHARI SELATAN;NULL
3171031006;317103;CEMPAKA BARU;NULL
3171031007;317103;SUMUR BATU;NULL
3171031008;317103;UTAN PANJANG;NULL
3171041001;317104;SENEN;NULL
3171041002;317104;KENARI;NULL
3171041003;317104;PASEBAN;NULL
3171041004;317104;KRAMAT;NULL
3171041005;317104;KWITANG;NULL
3171041006;317104;BUNGUR;NULL
3171051001;317105;CEMPAKA PUTIH TIMUR;NULL
3171051002;317105;CEMPAKA PUTIH BARAT;NULL
3171051003;317105;RAWASARI;NULL
3171061001;317106;MENTENG;NULL
3171061002;317106;PEGANGSAAN;NULL
3171061003;317106;CIKINI;NULL
3171061004;317106;GONDANGDIA;NULL
3171061005;317106;KEBON SIRIH;NULL
3171071001;317107;GELORA;NULL
3171071002;317107;BENDUNGAN HILIR;NULL
3171071003;317107;KARET TENGSIN;NULL
3171071004;317107;PETAMBURAN;NULL
3171071005;317107;KEBON MELATI;NULL
3171071006;317107;KEBON KACANG;NULL
3171071007;317107;KAMPUNG BALI;NULL
3171081001;317108;JOHAR BARU;NULL
3171081002;317108;KAMPUNG RAWA;NULL
3171081003;317108;GALUR;NULL
3171081004;317108;TANAH TINGGI;NULL
3172011001;317201;PENJARINGAN;NULL
3172011002;317201;KAMAL MUARA;NULL
3172011003;317201;KAPUK MUARA;NULL
3172011004;317201;PEJAGALAN;NULL
3172011005;317201;PLUIT;NULL
3172021001;317202;TANJUNG PRIOK;NULL
3172021002;317202;SUNTER JAYA;NULL
3172021003;317202;PAPANGGO;NULL
3172021004;317202;SUNGAI BAMBU;NULL
3172021005;317202;KEBON BAWANG;NULL
3172021006;317202;SUNTER AGUNG;NULL
3172021007;317202;WARAKAS;NULL
3172031001;317203;KOJA;NULL
3172031002;317203;TUGU UTARA;NULL
