id;district_id;name;zip_code
3601012001;360101;SUMBERJAYA;42283
3601012002;360101;KERTAJAYA;42283
3601012003;360101;KERTAMUKTI;42283
3601012004;360101;TUNGGALJAYA;42283
3601012005;360101;CIGORONDONG;42283
3601012006;360101;TAMANJAYA;42283
3601012007;360101;UJUNGJAYA;42283
3601022001;360102;RANCAPINANG;42284
3601022002;360102;CIBADAK;42284
3601022003;360102;TUGU;42284
3601022004;360102;BATUHIDEUNG;42284
3601022005;360102;PADASUKA;42284
3601022006;360102;CIBURIAL;42284
3601022007;360102;CIJARALANG;42284
3601022008;360102;CIMANGGU;42284
3601022009;360102;MANGKUALAM;42284
3601022010;360102;TANGKIL SARI;42284
3601022011;360102;WARINGIN KURUNG;42284
3601022012;360102;KRAMATJAYA;42284
3601032001;360103;MENDUNG;42285
3601032006;360103;SUDIMANIK;42285
3601032007;360103;CURUG;42285
3601032008;360103;CIBINGBIN;42285
3601032009;360103;SUKAJADI;42285
3601032011;360103;MAHENDRA;42285
3601032012;360103;CIBALIUNG;42285
3601032015;360103;CIHANJUANG;42285
3601032016;360103;SORONGAN;42285
3601042001;360104;TANJUNGAN;42286
3601042002;360104;SUMURBATU;42286
3601042003;360104;SUKAWARIS;42286
3601042004;360104;RANCASENENG;42286
3601042005;360104;PARUNGKOKOSAN;42286
3601042006;360104;NANGGALA;42286
3601042007;360104;CIKEUSIK;42286
3601042008;360104;CIKADONGDONG;42286
3601042009;360104;CURUGCIUNG;42286
3601042010;360104;LEUWIBALANG;42286
3601042011;360104;SUKASENENG;42286
3601042012;360104;SUKAMULYA;42286
3601042013;360104;UMBULAN;42286
3601042014;360104;CIKIRUHWETAN;42286
3601052001;360105;KARANGBOLONG;42282
3601052002;360105;KATUMBIRI;42282
3601052003;360105;WARINGINJAYA;42282
3601052004;360105;KARYABUANA;42282
3601052005;360105;TARUMANAGARA;42282
3601052006;360105;CISEUREUHEUN;42282
3601052007;360105;BANYUASIH;42282
3601052009;360105;CIGEULIS;42282
3601052010;360105;SINARJAYA;42282
3601062001;360106;PANIMBANGJAYA;42281
3601062002;360106;MEKARJAYA;42281
3601062004;360106;GOMBONG;42281
3601062009;360106;MEKAR JAYA;42281
3601062011;360106;CITEUREUP;42281
3601062012;360106;TANJUNGJAYA;42281
3601072001;360107;ANGSANA;42277
3601072002;360107;PADAHERANG;42277
3601072003;360107;PADAMULYA;42277
3601072004;360107;KARANGSARI;42277
3601072005;360107;CIKAYAS;42277
3601072006;360107;SUMURLABAN;42277
3601072007;360107;KADUBADAK;42277
3601072009;360107;CIPINANG;42277
3601072010;360107;KRAMATMANIK;42277
3601082001;360108;PASANGGRAHAN;42276
3601082002;360108;SUKASABA;42276
3601082005;360108;GUNUNGBATU;42276
3601082006;360108;PANACARAN;42276
3601082007;360108;CURUGLANGLANG;42276
3601082008;360108;MUNJUL;42276
3601082009;360108;CIBITUNG;42276
3601082011;360108;KOTADUKUH;42276
3601082018;360108;LEBAK;42276
3601092001;360109;SUKADAME;42265
3601092002;360109;PAGELARAN;42265
3601092003;360109;SURAKARTA;42265
3601092004;360109;MONTOR;42265
3601092005;360109;KERTASANA;42265
3601092006;360109;BAMA;42265
3601092007;360109;MARGASANA;42265
3601092008;360109;SINDANGLAYA;42265
3601092009;360109;TEGALPAPAK;42265
3601092010;360109;BULAGOR;42265
3601092011;360109;HARAPANKARYA;42265
3601092012;360109;SENANGSARI;42265
3601092013;360109;MARGAGIRI;42265
3601102001;360110;MEKARSARI;42274
3601102002;360110;CIJAKAN;42274
3601102003;360110;GEREDUG;42274
3601102004;360110;BOJONG;42274
3601102005;360110;BANYUMAS;42274
