id;district_id;name;zip_code
2101041005;210104;KAWAL;NULL
2101042001;210104;GUNUNG KIJANG;29153
2101042002;210104;MALANG RAPAT;29153
2101042003;210104;TELUK BAKAU;29153
2101061008;210106;KIJANG KOTA;29151
2101061009;210106;SUNGAI LEKOP;29151
2101061010;210106;GUNUNG LENGKUAS;29151
2101061011;210106;SUNGAI ENAM;29151
2101071001;210107;TANJUNG UBAN KOTA;29152
2101071002;210107;TANJUNG UBAN UTARA;29152
2101071003;210107;TANJUNG UBAN SELATAN;29152
2101071011;210107;TANJUNG UBAN TIMUR;29152
2101072005;210107;LANCANG KUNING;29152
2101081006;210108;TEMBELING TANJUNG;29131
2101082001;210108;BINTAN BUYU;29133
2101082002;210108;PANGKIL;29136
2101082003;210108;PENAGA;29134
2101082004;210108;PENGUJAN;29135
2101082005;210108;TEMBELING;29132
2101091001;210109;TELUK SEKUNI;29193
2101092002;210109;BATU LEPUK;29193
2101092003;210109;KAMPUNG HILIR;29193
2101092004;210109;KAMPUNG MELAYU;29193
2101092005;210109;PULAU MENTEBUNG;29193
2101092006;210109;PULAU PINANG;29193
2101092007;210109;KUKUP;29193
2101092008;210109;PENGIKIK;29193
2101101007;210110;KOTA BARU;29155
2101102001;210110;BERAKIT;29155
2101102002;210110;EKANG ANCULAI;29155
2101102003;210110;PENGUDANG;29155
2101102004;210110;SEBONG LAGOI;29155
2101102005;210110;SEBONG PEREH;29155
2101102006;210110;SRI BINTAN;29155
2101121004;210112;TOAPAYA ASRI;29156
2101122001;210112;TOAPAYA;29156
2101122002;210112;TOAPAYA UTARA;29156
2101122003;210112;TOAPAYA SELATAN;29156
2101132001;210113;MANTANG BARU;29194
2101132002;210113;MANTANG BESAR;29194
2101132003;210113;MANTANG LAMA;29194
2101132004;210113;DENDUN;29194
2101142001;210114;KELONG;29195
2101142002;210114;MAPUR;29195
2101142003;210114;NUMBING;29195
2101142004;210114;AIR GELUBI;29195
2101151003;210115;TELUK LOBAM;29154
2101151005;210115;TANJUNG PERMAI;29154
2101152001;210115;BUSUNG;29154
2101152002;210115;TELUK SASAH;29154
2101152004;210115;KUALA SEMPANG;29154
2102011003;210201;MORO;29663
2102011010;210201;MORO TIMUR;29663
2102012004;210201;PAUH;29663
2102012005;210201;SUGIE;29663
2102012006;210201;KEBAN;29663
2102012007;210201;SELAT MIE;29663
2102012008;210201;TANJUNG PELANDUK;29663
2102012009;210201;JANG;29663
2102012011;210201;NIUR PERMAI;29663
2102012012;210201;RAWAJAYA;29663
2102012013;210201;BULUH PATAH;29663
2102012014;210201;PULAUMORO;29663
2102021001;210202;TANJUNGBATU BARAT;NULL
2102021002;210202;TANJUNGBATU KOTA;29666
2102021009;210202;GADING SARI;NULL
2102022004;210202;SEBESI;NULL
2102022005;210202;SEI UNGAR;NULL
2102022006;210202;LUBUK;29662
2102031001;210203;TANJUNGBALAI;NULL
2102031002;210203;TELUKAIR;NULL
2102031003;210203;SUNGAILAKAM TIMUR;NULL
2102031006;210203;LUBUK SEMUT;29613
2102031007;210203;TANJUNGBALAI KOTA;NULL
2102031008;210203;SUNGAILAKAM BARAT;NULL
2102032004;210203;PARIT;29615
2102032005;210203;TULANG;NULL
2102032009;210203;SELATMENDAUN;NULL
2102041001;210204;MERAL KOTA;29632
2102041002;210204;BARAN BARAT;29633
2102041003;210204;SEI RAYA;NULL
2102041006;210204;BARAN TIMUR;29633
2102041007;210204;SUNGAI PASIR;NULL
2102041008;210204;PARIT BENUT;NULL
2102051001;210205;TEBING;29621
2102051002;210205;TELUK UMA;29623
2102051003;210205;KAPLING;29624
2102051004;210205;PAMAK;29625
2102051008;210205;HARJOSARI;29626
2102052007;210205;PONGKAR;29627
2102061001;210206;BURU;29666
2102061002;210206;LUBUK PUDING;29666
2102062003;210206;TANJUNG HUTAN;29666
2102062004;210206;TANJUNG BATU KECIL;29666
2102071012;210207;TANJUNGBERLIAN KOTA;NULL
2102072003;210207;SEI UNGAR UTARA;NULL
2102072004;210207;TELUK RADANG;29672
2102072010;210207;PERAYUN;29672
2102072013;210207;TANJUNGBERLIAN BARAT;NULL
2102081001;210208;SAWANG;29671
2102082002;210208;SAWANG SELATAN;29671
2102082003;210208;SAWANG LAUT;29671
2102082004;210208;KUNDUR;29671
2102082005;210208;GEMURUH;29671
2102092002;210209;SANGLAR;29673
2102092003;210209;TANJUNG KILANG;29673
2102092004;210209;SEMEMBANG;29673
2102092005;210209;TELAGA TUJUH;29673
2102101001;210210;PASIR PANJANG;29635
2102101002;210210;DARUSSALAM;29622
2102102003;210210;PANGKE;29634
2102102004;210210;PANGKE BARAT;29634
2102111001;210211;ALAI;29662
2102112002;210211;BATU LIMAU;29662
2102112003;210211;NGAL;29662
2102112004;210211;SUNGAIBULUH;29662
2102122001;210212;SEBELE;29672
2102122002;210212;LEBUH;29672
2102122003;210212;PENARAH;29672
2102122004;210212;SEI ASAM;NULL
2102122005;210212;TEBIAS;29672
2102122006;210212;DEGONG;29672
2103041003;210304;SABANG BARAT;29784
2103042001;210304;SEBELAT;29784
2103042005;210304;AIR PUTIH;29784
2103051008;210305;SEDANAU;29752
2103052007;210305;MEKAR JAYA;29752
2103052012;210305;BINJAI;29752
2103052013;210305;PIANTENGAH;29752
2103052015;210305;SELAUT;NULL
2103061003;210306;SERASAN;29781
2103062002;210306;KAMPUNG HILIR;29781
2103062005;210306;BATU BERLIAN;29781
2103062006;210306;TANJUNG SETELUNG;29781
2103062007;210306;TANJUNG BALAU;29781
2103062010;210306;PANGKALAN;NULL
2103062011;210306;JERMALIK;NULL
2103071011;210307;RANAI KOTA;NULL
2103071016;210307;RANAI DARAT;29712
2103071017;210307;BANDARSYAH;29713
2103071019;210307;BATU HITAM;NULL
2103072002;210307;SUNGAI ULU;29714
2103072004;210307;SEPEMPANG;29716
2103072014;210307;BATU GAJAH;29715
2103082001;210308;KELARIK UTARA;29764
2103082002;210308;KELARIK;NULL
2103082003;210308;KELARIK BARAT;29764
2103082004;210308;KELARIK AIR MALI;29764
2103082005;210308;TELUK BUTON;29764
2103082006;210308;BELAKANG GUNUNG;29764
2103082007;210308;SELUAN BARAT;29764
2103082008;210308;GUNUNG DURIAN;29764
2103092001;210309;SUBI;29786
2103092002;210309;SUBI BESAR;29786
2103092003;210309;MELIAH;29786
2103092004;210309;PULAU PANJANG;29786
2103092005;210309;TERAYAK;29786
2103092006;210309;PULAU KERDAU;NULL
2103092007;210309;SUBI BESAR TIMUR;29786
2103092008;210309;MELIAH SELATAN;29786
2103102001;210310;TANJUNG PALA;29754
2103102002;210310;AIR PAYANG;29754
2103102003;210310;KADUR;29754
2103112001;210311;SABANG MAWANG;29753
2103112003;210311;SEDEDAP;29753
2103112004;210311;TANJUNG BATANG;29753
2103112005;210311;SERANTAS;29753
2103112006;210311;SABANG MAWANG BARAT;29753
2103112010;210311;TELUK LABUH;29753
2103152001;210315;TANJUNG;29761
2103152002;210315;CERUK;29761
2103152003;210315;KELANGA;29761
2103152004;210315;PENGADAH;29761
2103152005;210315;SEBADAI ULU;29761
2103152006;210315;LIMAU MANIS;29761
2103152007;210315;SELEMAN;29761
2103162001;210316;TAPAU;29762
2103162002;210316;HARAPAN JAYA;29762
2103162003;210316;AIR LENGIT;29762
2103182001;210318;CEMAGA;29763
